0,136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
1,136.717309064578,0.09967722264641897,0.09967722264641897,0.0,0.0,0.9967722264641896,1.0,0.0,0.0,
2,138.86890856739944,0.19903181664618919,0.09935459399977022,0.0,0.0,0.9935459399977021,1.0,0.0,0.0,
3,142.08790797578158,0.2986302578839547,0.0995984412377655,0.0,0.0,0.9959844123776549,1.0,0.0,0.0,
4,146.00745024901755,0.3981499355881006,0.09951967770414588,0.0,0.0,0.9951967770414588,1.0,0.0,0.0,
5,150.6266353385175,0.4975909600258095,0.09944102443770891,0.0,0.0,0.9944102443770891,1.0,0.0,0.0,
6,155.9444032894066,0.5969534594018148,0.09936249937600526,0.0,0.0,0.9936249937600525,1.0,0.0,0.0,
7,161.95953521179771,0.696237579741031,0.09928412033921624,0.0,0.0,0.9928412033921623,1.0,0.0,0.0,
8,168.6706543954078,0.795443484755175,0.0992059050141441,0.0,0.0,0.9920590501414409,1.0,0.0,0.0,
9,175.71047889796833,0.895443484755175,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
10,182.7127802836882,0.995443484755175,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
11,189.67764503999277,1.095443484755175,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
12,196.60515899417436,1.1954434847551751,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
13,203.49540731807514,1.2954434847551752,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
14,210.34847453272002,1.3954434847551753,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
15,217.16444451290033,1.4954434847551754,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
16,223.9434004917079,1.5954434847551755,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
17,230.68542506502106,1.6954434847551756,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
18,237.3906001959425,1.7954434847551757,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
19,244.05900721919033,1.8954434847551758,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
20,250.69072684544153,1.9954434847551759,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
21,257.28583916563,2.095443484755176,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
22,263.84442365519806,2.195443484755176,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
23,270.3665591783033,2.295443484755176,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
24,276.8523239919805,2.395443484755176,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
25,283.30179575025977,2.4954434847551763,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
26,289.7150515082397,2.5954434847551764,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
27,296.09216772611927,2.6954434847551765,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
28,302.4332202731852,2.7954434847551766,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
29,308.7382844317584,2.8954434847551767,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
