0,5575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
1,5575.66605124259,0.09970028702902729,0.09970028702902729,0.0,0.0,0.9970028702902729,1.0,0.0,0.0,
2,5577.663922434374,0.19910098930396142,0.09940070227493414,0.0,0.0,0.9940070227493413,1.0,0.0,0.0,
3,5580.992751856315,0.2982023663260523,0.09910137702209088,0.0,0.0,0.9910137702209088,1.0,0.0,0.0,
4,5585.651095220319,0.3970048084304099,0.09880244210435761,0.0,0.0,0.988024421043576,1.0,0.0,0.0,
5,5591.636928179458,0.49550883610725954,0.09850402767684961,0.0,0.0,0.985040276768496,1.0,0.0,0.0,
6,5598.9476498472995,0.5937150990974704,0.09820626299021086,0.0,0.0,0.9820626299021086,1.0,0.0,0.0,
7,5607.580087313371,0.6916243752656941,0.0979092761682236,0.0,0.0,0.979092761682236,1.0,0.0,0.0,
8,5617.53050113809,0.789237569255255,0.09761319398956095,0.0,0.0,0.9761319398956094,1.0,0.0,0.0,
9,5628.794591807037,0.8865557109297184,0.09731814167446334,0.0,0.0,0.9731814167446333,1.0,0.0,0.0,
10,5641.367507120985,0.9835799536068074,0.09702424267708898,0.0,0.0,0.9702424267708897,1.0,0.0,0.0,
11,5655.243850494886,1.0803115720910605,0.09673161848425317,0.0,0.0,0.9673161848425317,1.0,0.0,0.0,
12,5670.417690135881,1.1767519605122925,0.09644038842123187,0.0,0.0,0.9644038842123186,1.0,0.0,0.0,
13,5686.882569067532,1.2729026299775543,0.09615066946526195,0.0,0.0,0.9615066946526194,1.0,0.0,0.0,
14,5704.635875871428,1.3687631427916187,0.09586051281406444,0.0,0.0,0.9586051281406442,1.0,0.0,0.0,
15,5723.675388182959,1.4643351413024277,0.09557199851080911,0.0,0.0,0.9557199851080911,1.0,0.0,0.0,
16,5743.9930878175655,1.5596204873864423,0.09528534608401472,0.0,0.0,0.9528534608401471,1.0,0.0,0.0,
17,5765.215237650744,1.6572028958803167,0.0975824084938744,0.0,0.0,0.9758240849387438,1.0,0.0,0.0,
18,5787.336390688959,1.7520838935474994,0.09488099766718261,0.0,0.0,0.948809976671826,1.0,0.0,0.0,
19,5810.349139389047,1.8494655951669852,0.09738170161948578,0.0,0.0,0.9738170161948577,1.0,0.0,0.0,
20,5833.882538936091,1.946788948542129,0.09732335337514379,0.0,0.0,0.9732335337514378,1.0,0.0,0.0,
21,5857.567439291665,2.046788948542129,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
22,5881.038355578359,2.146788948542129,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
23,5904.283337321711,2.2467889485421293,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
24,5927.30319077826,2.3467889485421294,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
25,5950.186504656949,2.4467889485421295,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
26,5973.0636448131245,2.5467889485421296,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
27,5996.0624293209,2.6467889485421296,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
28,6019.25209890248,2.7467889485421297,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
29,6042.634888888065,2.84678894854213,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
30,6066.210731706765,2.94678894854213,0.1,0.0,0.0,1.0,1.0,0.0,0.0,
