0,31994,5,0.0,29303,0,-1046.946907743185,0.0,0.0,1.13,326.0,3.52,"[[41.67, 9006.0], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
1,31995.083906935757,8,1.0837724279899095,29301.916093064243,0.5416334041444066,-1044.946907743185,5.420176946204632,1.0839069357571134,1.13,324.9160930642429,3.52,"[[41.67, 9004.916093064243], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
2,31999.065702371012,10,2.8973591621321613,29297.934297628988,0.9057126497567087,-1042.946907743185,3.659758121884219,5.0657023710118665,1.13,320.93429762898813,3.52,"[[41.67, 9000.934297628988], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
3,32006.303721317887,9,4.339582981413096,29290.696278682113,0.7194813579070478,-1040.946907743185,1.8315489202656066,12.303721317886811,1.13,313.6962786821132,3.52,"[[41.67, 8993.696278682113], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
4,32016.419908013886,9,5.775284923173504,29280.580091986114,0.7157186476998887,-1038.946907743185,0.00529676600205975,22.419908013886015,1.13,303.580091986114,3.52,"[[41.67, 8983.580091986114], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
5,32029.397997619148,9,7.200876875713256,29267.602002380852,0.7099525992420735,-1036.946907743185,0.003180649628474752,35.397997619147645,1.13,290.60200238085235,3.52,"[[41.67, 8970.602002380852], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
6,32045.2148421355,9,8.613626754939835,29251.7851578645,0.7029435679687774,-1034.946907743185,0.00379502803784737,51.214842135501385,1.13,274.7851578644986,3.52,"[[41.67, 8954.785157864499], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
7,32063.844666979,9,10.014773442127312,29233.155333021,0.6984939879254516,-1032.946907743185,0.003793509540521711,69.84466697899916,1.13,256.15533302100084,3.52,"[[41.67, 8936.155333021], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
8,32085.267804655687,9,11.406735845121283,29211.732195344313,0.6936119845186199,-1030.946907743185,0.002583982498810533,91.26780465568663,1.13,234.73219534431337,3.52,"[[41.67, 8914.732195344313], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
9,32109.464672609745,9,12.788305854824372,29187.535327390255,0.6881344658971571,-1028.946907743185,0.002877249450045083,115.46467260974532,1.13,210.53532739025468,3.52,"[[41.67, 8890.535327390255], [33.33, 1200.0], [25.0, 800.0], [33.33, 600.0], [44.44, 6600.0], [38.89, 700.0], [44.44, 5100.0], [38.89, 1900.0], [27.78, 1300.0], [22.22, 1400.0], [19.44, 697.0], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000], [0, 1000]]",
